id,score_smog1,score_smog2,score_smartway
40973,5.0,-1.0,NON
40974,5.0,-1.0,NON
40975,3.0,-1.0,NON
40976,3.0,-1.0,NON
40977,3.0,-1.0,NON
40978,5.0,-1.0,NON
40979,5.0,-1.0,NON
40980,3.0,-1.0,NON
40981,3.0,-1.0,NON
40982,3.0,-1.0,NON
40983,3.0,-1.0,NON
40984,3.0,-1.0,NON
40985,3.0,-1.0,NON
40986,10.0,-1.0,SMARTWAY ELITE
40987,1.0,-1.0,NON
40988,1.0,-1.0,NON
40989,1.0,-1.0,NON
40990,1.0,-1.0,NON
40991,5.0,-1.0,NON
40992,5.0,-1.0,NON
40993,5.0,-1.0,NON
40994,3.0,-1.0,NON
40995,3.0,-1.0,NON
40996,3.0,-1.0,NON
40997,3.0,-1.0,NON
40998,3.0,-1.0,NON
40999,3.0,-1.0,NON
41000,3.0,-1.0,NON
41001,6.0,-1.0,NON
41002,3.0,-1.0,NON
41003,5.0,-1.0,NON
41004,7.0,-1.0,SMARTWAY
41005,7.0,-1.0,SMARTWAY
41006,7.0,-1.0,NON
41007,5.0,-1.0,NON
41008,5.0,-1.0,NON
41009,5.0,-1.0,NON
41010,5.0,-1.0,NON
41011,3.0,-1.0,NON
41012,3.0,-1.0,NON
41013,7.0,-1.0,SMARTWAY
41014,7.0,-1.0,SMARTWAY
41015,5.0,-1.0,NON
41016,5.0,-1.0,NON
41017,5.0,-1.0,NON
41018,5.0,-1.0,NON
41019,5.0,-1.0,NON
41020,5.0,-1.0,NON
41021,5.0,-1.0,NON
41022,5.0,-1.0,NON
41023,3.0,-1.0,NON
41024,3.0,-1.0,NON
41025,3.0,-1.0,NON
41026,5.0,-1.0,NON
41027,3.0,-1.0,NON
41028,5.0,-1.0,NON
41029,5.0,-1.0,NON
41030,5.0,-1.0,NON
41031,5.0,-1.0,NON
41032,5.0,-1.0,NON
41033,5.0,-1.0,NON
41034,5.0,-1.0,NON
41035,5.0,-1.0,NON
41036,3.0,-1.0,NON
41037,3.0,-1.0,NON
41038,3.0,-1.0,NON
41039,5.0,-1.0,NON
41040,5.0,-1.0,NON
41041,7.0,-1.0,NON
41042,3.0,-1.0,NON
41043,5.0,-1.0,NON
41044,7.0,-1.0,NON
41045,3.0,-1.0,NON
41046,3.0,-1.0,NON
41047,3.0,-1.0,NON
41048,3.0,-1.0,NON
41049,7.0,-1.0,SMARTWAY
41050,7.0,-1.0,SMARTWAY
41051,5.0,-1.0,NON
41052,5.0,-1.0,NON
41053,5.0,-1.0,NON
41054,10.0,-1.0,SMARTWAY ELITE
41055,10.0,-1.0,SMARTWAY ELITE
41056,10.0,-1.0,SMARTWAY ELITE
41057,1.0,-1.0,NON
41059,1.0,-1.0,NON
41060,10.0,-1.0,SMARTWAY ELITE
41061,3.0,-1.0,NON
41062,3.0,-1.0,NON
41063,3.0,-1.0,NON
41064,3.0,-1.0,NON
41065,3.0,-1.0,NON
41066,3.0,-1.0,NON
41067,3.0,-1.0,NON
41068,3.0,-1.0,NON
41069,3.0,-1.0,NON
41070,3.0,-1.0,NON
41071,3.0,-1.0,NON
41072,3.0,-1.0,NON
41073,5.0,-1.0,NON
41074,5.0,-1.0,NON
41075,3.0,-1.0,NON
41076,3.0,-1.0,NON
41077,3.0,-1.0,NON
41078,3.0,-1.0,NON
41079,3.0,-1.0,NON
41080,3.0,-1.0,NON
41081,5.0,-1.0,NON
41082,3.0,-1.0,SMARTWAY
41083,7.0,-1.0,NON
41084,3.0,-1.0,NON
41085,3.0,-1.0,NON
41086,7.0,-1.0,NON
41087,7.0,-1.0,NON
41088,3.0,-1.0,NON
41089,6.0,-1.0,SMARTWAY
41090,3.0,-1.0,NON
41091,7.0,-1.0,SMARTWAY
41092,7.0,-1.0,NON
41093,7.0,-1.0,NON
41094,3.0,-1.0,SMARTWAY
41095,7.0,-1.0,SMARTWAY
41096,7.0,-1.0,SMARTWAY
41097,3.0,-1.0,NON
41098,3.0,-1.0,NON
41099,3.0,-1.0,NON
41100,5.0,-1.0,NON
41101,5.0,-1.0,NON
41102,3.0,-1.0,NON
41103,6.0,-1.0,NON
41104,3.0,-1.0,NON
41105,1.0,-1.0,NON
41106,1.0,-1.0,NON
41107,6.0,-1.0,NON
41108,3.0,-1.0,NON
41109,3.0,-1.0,NON
41110,6.0,-1.0,NON
41111,6.0,-1.0,NON
41112,1.0,-1.0,NON
41113,1.0,-1.0,NON
41114,1.0,-1.0,NON
41115,6.0,-1.0,NON
41116,3.0,-1.0,NON
41117,5.0,-1.0,NON
41118,6.0,-1.0,NON
41119,6.0,-1.0,NON
41120,6.0,-1.0,NON
41121,6.0,-1.0,NON
41122,6.0,-1.0,SMARTWAY
41123,3.0,-1.0,NON
41124,5.0,-1.0,NON
41125,5.0,-1.0,NON
41126,6.0,-1.0,NON
41127,6.0,-1.0,SMARTWAY
41128,3.0,-1.0,NON
41129,3.0,-1.0,NON
41130,5.0,-1.0,NON
41131,5.0,-1.0,NON
41132,7.0,-1.0,SMARTWAY
41133,7.0,-1.0,SMARTWAY ELITE
41134,6.0,-1.0,SMARTWAY
41135,3.0,-1.0,NON
41136,5.0,-1.0,SMARTWAY
41137,3.0,-1.0,SMARTWAY
41138,3.0,-1.0,SMARTWAY
41139,5.0,-1.0,NON
41140,5.0,-1.0,NON
41141,3.0,-1.0,NON
41142,5.0,-1.0,NON
41143,10.0,-1.0,SMARTWAY ELITE
41144,7.0,-1.0,SMARTWAY ELITE
41145,7.0,-1.0,NON
41146,7.0,-1.0,NON
41147,3.0,-1.0,NON
41148,3.0,-1.0,NON
41149,3.0,-1.0,SMARTWAY
41150,3.0,-1.0,NON
41151,3.0,-1.0,SMARTWAY
41152,3.0,-1.0,NON
41153,7.0,-1.0,NON
41154,7.0,-1.0,NON
41155,7.0,-1.0,NON
41156,5.0,-1.0,NON
41157,7.0,-1.0,SMARTWAY
41158,7.0,-1.0,NON
41159,6.0,-1.0,SMARTWAY
41160,6.0,-1.0,SMARTWAY
41161,7.0,-1.0,SMARTWAY ELITE
41162,7.0,-1.0,SMARTWAY ELITE
41163,7.0,-1.0,SMARTWAY ELITE
41164,5.0,-1.0,NON
41165,5.0,-1.0,NON
41166,5.0,-1.0,NON
41167,5.0,-1.0,NON
41168,3.0,-1.0,NON
41169,3.0,-1.0,NON
41170,3.0,-1.0,NON
41171,6.0,-1.0,NON
41172,5.0,-1.0,NON
41173,3.0,-1.0,NON
41174,3.0,-1.0,NON
41176,5.0,-1.0,NON
41177,6.0,-1.0,NON
41178,3.0,-1.0,NON
41181,5.0,-1.0,NON
41182,3.0,-1.0,NON
41183,8.0,-1.0,SMARTWAY ELITE
41184,7.0,-1.0,SMARTWAY ELITE
41185,10.0,-1.0,SMARTWAY ELITE
41186,10.0,-1.0,SMARTWAY ELITE
41187,10.0,-1.0,SMARTWAY ELITE
41188,10.0,-1.0,SMARTWAY ELITE
41189,10.0,-1.0,SMARTWAY ELITE
41190,10.0,-1.0,SMARTWAY ELITE
41191,10.0,-1.0,SMARTWAY ELITE
41192,10.0,-1.0,SMARTWAY ELITE
41193,10.0,-1.0,SMARTWAY ELITE
41194,10.0,-1.0,SMARTWAY ELITE
41195,10.0,-1.0,SMARTWAY ELITE
41196,10.0,-1.0,SMARTWAY ELITE
41197,10.0,-1.0,SMARTWAY ELITE
41198,5.0,-1.0,NON
41199,7.0,-1.0,NON
41200,7.0,-1.0,NON
41201,3.0,-1.0,NON
41202,7.0,-1.0,NON
41203,7.0,-1.0,NON
41204,7.0,-1.0,NON
41205,7.0,-1.0,NON
41206,7.0,-1.0,NON
41207,7.0,-1.0,NON
41208,3.0,-1.0,NON
41209,3.0,-1.0,NON
41210,3.0,-1.0,NON
41211,7.0,-1.0,SMARTWAY ELITE
41212,7.0,-1.0,SMARTWAY ELITE
41213,6.0,-1.0,SMARTWAY
41214,7.0,-1.0,SMARTWAY ELITE
41215,6.0,-1.0,SMARTWAY
41216,6.0,-1.0,SMARTWAY
41217,5.0,-1.0,SMARTWAY
41218,5.0,-1.0,SMARTWAY
41219,5.0,-1.0,SMARTWAY
41220,7.0,-1.0,SMARTWAY
41221,7.0,-1.0,SMARTWAY
41222,5.0,-1.0,NON
41223,5.0,-1.0,NON
41224,3.0,-1.0,NON
41225,5.0,-1.0,NON
41227,7.0,-1.0,NON
41228,5.0,-1.0,NON
41229,5.0,-1.0,NON
41230,7.0,-1.0,NON
41231,5.0,-1.0,NON
41232,5.0,-1.0,NON
41233,5.0,-1.0,NON
41234,6.0,-1.0,NON
41235,10.0,-1.0,SMARTWAY ELITE
41236,7.0,-1.0,NON
41237,7.0,-1.0,NON
41238,7.0,-1.0,NON
41239,7.0,-1.0,NON
41240,7.0,-1.0,NON
41241,7.0,-1.0,NON
41242,7.0,-1.0,NON
41243,7.0,-1.0,NON
41244,7.0,-1.0,NON
41245,7.0,-1.0,NON
41246,7.0,-1.0,NON
41247,7.0,-1.0,NON
41248,7.0,-1.0,NON
41249,7.0,-1.0,NON
41250,7.0,-1.0,NON
41251,7.0,-1.0,NON
41252,7.0,-1.0,NON
41253,6.0,-1.0,NON
41255,7.0,-1.0,SMARTWAY ELITE
41256,3.0,-1.0,NON
41257,1.0,-1.0,NON
41258,1.0,-1.0,NON
41259,3.0,-1.0,NON
41260,3.0,-1.0,NON
41261,3.0,-1.0,NON
41262,3.0,-1.0,NON
41263,7.0,-1.0,NON
41264,7.0,-1.0,NON
41265,3.0,-1.0,NON
41266,3.0,-1.0,NON
41267,3.0,-1.0,NON
41268,3.0,-1.0,NON
41269,3.0,-1.0,NON
41270,3.0,-1.0,NON
41271,3.0,-1.0,NON
41272,3.0,-1.0,NON
41273,5.0,-1.0,NON
41274,3.0,-1.0,NON
41275,10.0,-1.0,SMARTWAY ELITE
41276,10.0,-1.0,SMARTWAY ELITE
41277,10.0,-1.0,SMARTWAY ELITE
41278,7.0,-1.0,NON
41279,7.0,-1.0,NON
41280,7.0,-1.0,NON
41281,7.0,-1.0,NON
41282,7.0,-1.0,NON
41283,7.0,-1.0,NON
41284,7.0,-1.0,NON
41285,7.0,-1.0,NON
41286,7.0,-1.0,NON
41287,3.0,-1.0,NON
41288,7.0,-1.0,NON
41290,5.0,-1.0,NON
41291,5.0,-1.0,SMARTWAY
41292,5.0,-1.0,SMARTWAY
41293,5.0,-1.0,SMARTWAY
41294,3.0,-1.0,SMARTWAY
41295,3.0,-1.0,SMARTWAY
41296,3.0,-1.0,SMARTWAY
41297,7.0,-1.0,NON
41298,7.0,-1.0,SMARTWAY
41299,7.0,-1.0,SMARTWAY
41300,7.0,-1.0,SMARTWAY
41301,7.0,-1.0,SMARTWAY
41302,7.0,-1.0,NON
41303,6.0,-1.0,NON
41304,6.0,-1.0,NON
41305,6.0,-1.0,NON
41306,6.0,-1.0,NON
41307,7.0,-1.0,SMARTWAY
41308,1.0,-1.0,NON
41309,3.0,-1.0,NON
41310,7.0,-1.0,NON
41311,7.0,-1.0,NON
41312,7.0,-1.0,NON
41313,7.0,-1.0,NON
41314,3.0,-1.0,NON
41315,3.0,-1.0,NON
41316,3.0,-1.0,NON
41317,3.0,-1.0,NON
41318,3.0,-1.0,NON
41319,3.0,-1.0,NON
41320,3.0,-1.0,NON
41321,3.0,-1.0,NON
41322,3.0,-1.0,NON
41323,3.0,-1.0,NON
41324,3.0,-1.0,NON
41325,7.0,-1.0,NON
41326,7.0,-1.0,NON
41327,3.0,-1.0,NON
41328,3.0,-1.0,NON
41329,3.0,-1.0,NON
41330,3.0,-1.0,NON
41331,3.0,-1.0,NON
41332,3.0,-1.0,NON
41333,3.0,-1.0,NON
41334,3.0,-1.0,NON
41335,3.0,-1.0,NON
41336,3.0,-1.0,NON
41337,3.0,-1.0,NON
41338,3.0,-1.0,NON
41339,7.0,-1.0,SMARTWAY
41340,5.0,-1.0,NON
41341,5.0,-1.0,NON
41342,7.0,-1.0,NON
41343,7.0,-1.0,NON
41344,7.0,-1.0,NON
41345,7.0,-1.0,NON
41346,7.0,-1.0,NON
41347,3.0,-1.0,NON
41348,3.0,-1.0,NON
41349,3.0,-1.0,NON
41350,3.0,-1.0,NON
41351,3.0,-1.0,NON
41352,3.0,-1.0,NON
41353,3.0,-1.0,NON
41354,3.0,-1.0,NON
41355,3.0,-1.0,NON
41356,3.0,-1.0,NON
41357,3.0,-1.0,NON
41358,3.0,-1.0,NON
41359,3.0,-1.0,NON
41360,3.0,-1.0,NON
41361,3.0,-1.0,NON
41362,5.0,-1.0,NON
41363,5.0,-1.0,NON
41364,3.0,-1.0,NON
41365,1.0,-1.0,NON
41366,7.0,-1.0,NON
41367,7.0,-1.0,SMARTWAY
41368,7.0,-1.0,NON
41369,5.0,-1.0,NON
41370,5.0,-1.0,NON
41371,5.0,-1.0,NON
41372,5.0,-1.0,NON
41373,3.0,-1.0,NON
41374,5.0,-1.0,NON
41375,3.0,-1.0,NON
41376,3.0,-1.0,NON
41377,3.0,-1.0,NON
41378,3.0,-1.0,NON
41379,3.0,-1.0,NON
41380,3.0,-1.0,NON
41381,5.0,-1.0,SMARTWAY
41382,5.0,-1.0,NON
41383,5.0,-1.0,SMARTWAY
41384,5.0,-1.0,NON
41385,3.0,-1.0,NON
41386,5.0,-1.0,NON
41387,5.0,-1.0,NON
41388,5.0,-1.0,NON
41389,5.0,-1.0,NON
41390,5.0,-1.0,NON
41391,5.0,-1.0,NON
41392,5.0,-1.0,NON
41393,10.0,-1.0,SMARTWAY ELITE
41394,3.0,-1.0,NON
41395,1.0,-1.0,NON
41396,1.0,-1.0,NON
41397,1.0,-1.0,NON
41400,3.0,-1.0,NON
41401,3.0,-1.0,NON
41402,3.0,-1.0,NON
41403,3.0,-1.0,NON
41404,3.0,-1.0,NON
41405,3.0,-1.0,NON
41406,3.0,-1.0,NON
41407,5.0,-1.0,NON
41408,6.0,-1.0,NON
41409,6.0,-1.0,NON
41410,6.0,-1.0,NON
41411,6.0,-1.0,NON
41412,5.0,-1.0,NON
41413,10.0,-1.0,SMARTWAY ELITE
41414,7.0,-1.0,NON
41415,10.0,-1.0,SMARTWAY ELITE
41416,10.0,-1.0,SMARTWAY ELITE
41417,10.0,-1.0,SMARTWAY ELITE
41418,10.0,-1.0,SMARTWAY ELITE
41419,10.0,-1.0,SMARTWAY ELITE
41420,5.0,-1.0,SMARTWAY
41421,5.0,-1.0,SMARTWAY
41422,5.0,-1.0,NON
41423,3.0,-1.0,NON
41424,3.0,-1.0,NON
41425,5.0,-1.0,NON
41426,5.0,-1.0,NON
41427,5.0,-1.0,NON
41428,6.0,-1.0,NON
41429,6.0,-1.0,NON
41430,3.0,-1.0,NON
41431,3.0,-1.0,NON
41432,5.0,-1.0,NON
41433,1.0,-1.0,NON
41434,1.0,-1.0,NON
41435,1.0,-1.0,NON
41437,7.0,-1.0,SMARTWAY
41438,5.0,-1.0,NON
41439,7.0,-1.0,NON
41440,7.0,-1.0,NON
41441,5.0,-1.0,NON
41442,5.0,-1.0,NON
41443,5.0,-1.0,NON
41444,5.0,-1.0,NON
41445,7.0,-1.0,NON
41446,7.0,-1.0,NON
41447,3.0,-1.0,NON
41448,3.0,-1.0,NON
41449,5.0,-1.0,SMARTWAY
41450,5.0,-1.0,SMARTWAY
41451,5.0,-1.0,SMARTWAY
41452,5.0,-1.0,SMARTWAY
41453,5.0,-1.0,NON
41454,5.0,-1.0,NON
41455,5.0,-1.0,SMARTWAY
41456,5.0,-1.0,NON
41457,5.0,-1.0,SMARTWAY
41458,7.0,-1.0,SMARTWAY
41459,5.0,-1.0,SMARTWAY
41460,3.0,-1.0,NON
41461,3.0,-1.0,NON
41462,5.0,-1.0,NON
41463,5.0,-1.0,NON
41464,5.0,-1.0,SMARTWAY
41465,5.0,-1.0,NON
41466,7.0,-1.0,NON
41467,7.0,-1.0,NON
41468,6.0,-1.0,NON
41469,5.0,-1.0,NON
41470,6.0,-1.0,NON
41471,5.0,-1.0,NON
41472,5.0,-1.0,NON
41473,5.0,-1.0,NON
41474,5.0,-1.0,NON
41475,5.0,-1.0,NON
41476,7.0,-1.0,NON
41477,3.0,-1.0,NON
41478,5.0,-1.0,NON
41479,5.0,-1.0,NON
41480,5.0,-1.0,NON
41481,7.0,-1.0,SMARTWAY
41482,3.0,-1.0,NON
41483,3.0,-1.0,NON
41484,5.0,-1.0,NON
41485,5.0,-1.0,NON
41486,5.0,-1.0,NON
41487,5.0,-1.0,NON
41488,5.0,-1.0,NON
41489,7.0,-1.0,SMARTWAY ELITE
41490,5.0,-1.0,NON
41491,7.0,-1.0,NON
41492,6.0,-1.0,SMARTWAY
41493,7.0,-1.0,NON
41494,5.0,-1.0,NON
41495,5.0,-1.0,NON
41496,5.0,-1.0,NON
41497,7.0,-1.0,NON
41498,7.0,-1.0,NON
41499,7.0,-1.0,NON
41500,5.0,-1.0,NON
41501,7.0,-1.0,NON
41502,5.0,-1.0,NON
41503,5.0,-1.0,NON
41504,7.0,-1.0,NON
41505,5.0,-1.0,NON
41506,7.0,-1.0,NON
41507,5.0,-1.0,NON
41508,7.0,-1.0,NON
41509,5.0,-1.0,NON
41510,5.0,-1.0,NON
41511,5.0,-1.0,NON
41512,5.0,-1.0,NON
41513,10.0,-1.0,SMARTWAY ELITE
41514,10.0,-1.0,SMARTWAY ELITE
41515,10.0,-1.0,SMARTWAY ELITE
41516,3.0,-1.0,NON
41517,3.0,-1.0,NON
41518,5.0,-1.0,NON
41519,5.0,-1.0,NON
41520,5.0,-1.0,NON
41521,5.0,-1.0,NON
41522,5.0,-1.0,NON
41523,6.0,-1.0,NON
41524,6.0,-1.0,NON
41525,6.0,-1.0,NON
41526,6.0,-1.0,NON
41528,5.0,-1.0,NON
41529,7.0,-1.0,SMARTWAY ELITE
41530,1.0,-1.0,NON
41531,5.0,-1.0,NON
41532,7.0,-1.0,SMARTWAY
41533,7.0,-1.0,SMARTWAY
41534,7.0,-1.0,SMARTWAY
41535,7.0,-1.0,NON
41536,5.0,-1.0,NON
41537,3.0,-1.0,NON
41538,5.0,-1.0,NON
41539,6.0,-1.0,NON
41540,5.0,-1.0,NON
41541,6.0,-1.0,NON
41542,5.0,-1.0,NON
41543,1.0,-1.0,NON
41544,1.0,-1.0,NON
41545,1.0,-1.0,NON
41546,1.0,-1.0,NON
41547,1.0,-1.0,NON
41548,5.0,-1.0,NON
41549,5.0,-1.0,NON
41550,6.0,-1.0,NON
41551,5.0,-1.0,NON
41552,7.0,-1.0,SMARTWAY
41553,3.0,-1.0,NON
41554,1.0,-1.0,NON
41555,1.0,-1.0,NON
41556,1.0,-1.0,NON
41557,5.0,-1.0,NON
41558,5.0,-1.0,NON
41559,5.0,-1.0,NON
41560,5.0,-1.0,NON
41561,5.0,-1.0,NON
41562,6.0,-1.0,SMARTWAY
41563,3.0,-1.0,NON
41564,5.0,-1.0,NON
41565,5.0,-1.0,NON
41566,5.0,-1.0,NON
41567,5.0,-1.0,NON
41568,6.0,-1.0,NON
41569,6.0,-1.0,NON
41570,3.0,-1.0,NON
41571,3.0,-1.0,NON
41572,3.0,-1.0,NON
41573,3.0,-1.0,NON
41574,3.0,-1.0,NON
41575,3.0,-1.0,NON
41576,3.0,-1.0,NON
41577,3.0,-1.0,NON
41578,3.0,-1.0,NON
41579,3.0,-1.0,NON
41580,3.0,-1.0,NON
41581,3.0,-1.0,NON
41582,3.0,-1.0,NON
41583,3.0,-1.0,NON
41584,3.0,-1.0,NON
41585,3.0,-1.0,NON
41586,3.0,-1.0,NON
41587,3.0,-1.0,NON
41588,3.0,-1.0,NON
41589,3.0,-1.0,NON
41590,3.0,-1.0,NON
41591,3.0,-1.0,NON
41592,5.0,-1.0,NON
41593,1.0,-1.0,NON
41594,1.0,-1.0,NON
41595,1.0,-1.0,NON
41596,3.0,-1.0,NON
41597,3.0,-1.0,NON
41598,3.0,-1.0,NON
41599,3.0,-1.0,NON
41600,3.0,-1.0,NON
41601,5.0,-1.0,NON
41602,5.0,-1.0,NON
41603,5.0,-1.0,NON
41604,5.0,-1.0,NON
41605,3.0,-1.0,NON
41606,3.0,-1.0,NON
41607,3.0,-1.0,NON
41608,3.0,-1.0,NON
41609,3.0,-1.0,NON
41610,3.0,-1.0,NON
41611,3.0,-1.0,NON
41612,3.0,-1.0,NON
41613,5.0,-1.0,NON
41614,5.0,-1.0,NON
41615,3.0,-1.0,NON
41616,5.0,-1.0,NON
41617,5.0,-1.0,NON
41618,3.0,-1.0,NON
41619,5.0,-1.0,NON
41620,5.0,-1.0,NON
41621,3.0,-1.0,NON
41622,3.0,-1.0,NON
41623,5.0,-1.0,NON
41624,5.0,-1.0,NON
41625,5.0,-1.0,NON
41626,3.0,-1.0,NON
41627,5.0,-1.0,NON
41628,5.0,-1.0,NON
41629,5.0,-1.0,NON
41630,5.0,-1.0,NON
41631,3.0,-1.0,NON
41632,3.0,-1.0,NON
41633,3.0,-1.0,NON
41634,1.0,-1.0,NON
41635,1.0,-1.0,NON
41636,3.0,-1.0,NON
41637,3.0,-1.0,NON
41638,3.0,-1.0,NON
41639,3.0,-1.0,NON
41640,3.0,-1.0,NON
41641,3.0,-1.0,NON
41642,7.0,-1.0,NON
41643,3.0,-1.0,NON
41644,3.0,-1.0,NON
41645,6.0,-1.0,NON
41646,1.0,-1.0,NON
41647,6.0,-1.0,NON
41648,7.0,-1.0,SMARTWAY ELITE
41649,7.0,-1.0,SMARTWAY ELITE
41650,3.0,-1.0,NON
41651,5.0,-1.0,NON
41652,3.0,-1.0,NON
41653,5.0,-1.0,NON
41654,5.0,-1.0,NON
41655,5.0,-1.0,NON
41656,3.0,-1.0,NON
41657,5.0,-1.0,NON
41658,3.0,-1.0,NON
41659,5.0,-1.0,NON
41660,6.0,-1.0,NON
41661,5.0,-1.0,NON
41662,7.0,-1.0,NON
41663,3.0,-1.0,NON
41664,3.0,-1.0,NON
41665,3.0,-1.0,NON
41666,3.0,-1.0,NON
41667,3.0,-1.0,NON
41668,3.0,-1.0,NON
41669,3.0,-1.0,NON
41670,5.0,-1.0,NON
41671,6.0,-1.0,NON
41672,5.0,-1.0,NON
41673,5.0,-1.0,NON
41674,5.0,-1.0,NON
41675,5.0,-1.0,NON
41676,5.0,-1.0,NON
41677,5.0,-1.0,NON
41678,5.0,-1.0,NON
41679,5.0,-1.0,NON
41680,5.0,-1.0,NON
41681,7.0,-1.0,NON
41682,5.0,-1.0,NON
41683,5.0,-1.0,NON
41684,5.0,-1.0,NON
41685,5.0,-1.0,NON
41688,3.0,-1.0,NON
41689,3.0,-1.0,NON
41690,3.0,-1.0,NON
41691,3.0,-1.0,NON
41692,3.0,-1.0,NON
41693,3.0,-1.0,NON
41694,7.0,-1.0,SMARTWAY
41695,7.0,-1.0,NON
41696,7.0,-1.0,NON
41697,3.0,-1.0,NON
41698,3.0,-1.0,NON
41699,3.0,-1.0,NON
41700,3.0,-1.0,NON
41701,3.0,-1.0,NON
41702,3.0,-1.0,NON
41703,6.0,-1.0,NON
41704,6.0,-1.0,NON
41705,7.0,-1.0,SMARTWAY
41706,7.0,-1.0,SMARTWAY
41707,7.0,-1.0,SMARTWAY
41708,7.0,-1.0,SMARTWAY
41709,7.0,-1.0,NON
41710,7.0,-1.0,NON
41711,7.0,-1.0,NON
41712,6.0,-1.0,NON
41713,6.0,-1.0,NON
41714,6.0,-1.0,NON
41715,6.0,-1.0,NON
41717,3.0,-1.0,NON
41718,7.0,-1.0,NON
41719,7.0,-1.0,NON
41720,7.0,-1.0,NON
41721,3.0,-1.0,NON
41722,7.0,-1.0,NON
41723,7.0,-1.0,NON
41724,5.0,-1.0,NON
41725,3.0,-1.0,NON
41726,3.0,-1.0,NON
41727,3.0,-1.0,NON
41728,3.0,-1.0,NON
41729,1.0,-1.0,NON
41730,1.0,-1.0,NON
41731,1.0,-1.0,NON
41732,7.0,-1.0,NON
41733,7.0,-1.0,SMARTWAY
41734,7.0,-1.0,NON
41735,6.0,-1.0,NON
41736,7.0,-1.0,NON
41737,7.0,-1.0,NON
41738,7.0,-1.0,NON
41739,7.0,-1.0,NON
41740,3.0,-1.0,NON
41741,3.0,-1.0,NON
41742,7.0,-1.0,NON
41743,3.0,-1.0,NON
41744,5.0,-1.0,NON
41745,7.0,-1.0,NON
41746,5.0,-1.0,NON
41747,3.0,-1.0,NON
41748,7.0,-1.0,SMARTWAY
41749,7.0,-1.0,SMARTWAY
41750,1.0,-1.0,NON
41751,1.0,-1.0,NON
41752,1.0,-1.0,NON
41753,5.0,-1.0,NON
41754,3.0,-1.0,NON
41755,3.0,-1.0,NON
41756,5.0,-1.0,NON
41757,7.0,-1.0,NON
41758,5.0,-1.0,NON
41759,7.0,-1.0,NON
41760,5.0,-1.0,NON
41761,3.0,-1.0,NON
41762,3.0,-1.0,NON
41763,5.0,-1.0,NON
41764,5.0,-1.0,NON
41765,5.0,-1.0,NON
41766,5.0,-1.0,NON
41767,5.0,-1.0,NON
41768,5.0,-1.0,NON
41769,5.0,-1.0,NON
41770,7.0,-1.0,NON
41771,3.0,-1.0,NON
41772,7.0,-1.0,NON
41773,3.0,-1.0,NON
41774,3.0,-1.0,NON
41775,3.0,-1.0,NON
41776,3.0,-1.0,NON
41777,3.0,-1.0,NON
41778,7.0,-1.0,NON
41779,3.0,-1.0,NON
41780,7.0,-1.0,NON
41781,3.0,-1.0,NON
41782,7.0,-1.0,NON
41783,1.0,-1.0,NON
41784,1.0,-1.0,NON
41785,1.0,-1.0,NON
41786,1.0,-1.0,NON
41787,1.0,-1.0,NON
41788,6.0,-1.0,NON
41789,3.0,-1.0,NON
41790,3.0,-1.0,NON
41791,1.0,-1.0,NON
41792,5.0,-1.0,NON
41793,5.0,-1.0,NON
41794,5.0,-1.0,NON
41795,5.0,-1.0,NON
41796,7.0,-1.0,SMARTWAY
41797,7.0,-1.0,SMARTWAY
41798,7.0,-1.0,NON
41799,5.0,-1.0,NON
41800,5.0,-1.0,NON
41801,5.0,-1.0,NON
41802,7.0,-1.0,SMARTWAY
41803,7.0,-1.0,SMARTWAY
41804,5.0,-1.0,NON
41805,5.0,-1.0,NON
41806,5.0,-1.0,NON
41807,5.0,-1.0,NON
41808,7.0,-1.0,SMARTWAY
41809,5.0,-1.0,NON
41810,7.0,-1.0,NON
41811,5.0,-1.0,NON
41812,5.0,-1.0,NON
41813,7.0,-1.0,SMARTWAY
41814,7.0,-1.0,SMARTWAY
41815,3.0,-1.0,NON
41816,3.0,-1.0,NON
41817,5.0,-1.0,NON
41818,6.0,-1.0,NON
41819,5.0,-1.0,NON
41820,6.0,-1.0,NON
41821,1.0,-1.0,NON
41822,5.0,-1.0,NON
41823,3.0,-1.0,NON
41824,6.0,-1.0,NON
41825,6.0,-1.0,NON
41826,5.0,-1.0,NON
41827,6.0,-1.0,NON
41828,1.0,-1.0,NON
41829,5.0,-1.0,NON
41830,3.0,-1.0,NON
41831,6.0,-1.0,NON
41832,5.0,-1.0,NON
41833,5.0,-1.0,NON
41834,5.0,-1.0,NON
41835,5.0,-1.0,NON
41836,5.0,-1.0,NON
41837,6.0,-1.0,NON
41838,3.0,-1.0,NON
41839,5.0,-1.0,NON
41840,5.0,-1.0,NON
41841,3.0,-1.0,NON
41842,1.0,-1.0,NON
41843,6.0,-1.0,NON
41844,6.0,-1.0,NON
41845,6.0,-1.0,NON
41846,5.0,-1.0,NON
41847,5.0,-1.0,NON
41848,5.0,-1.0,NON
41849,5.0,-1.0,NON
41850,6.0,-1.0,NON
41851,3.0,-1.0,NON
41852,3.0,-1.0,NON
41853,5.0,-1.0,NON
41854,5.0,-1.0,NON
41855,1.0,-1.0,NON
41856,1.0,-1.0,NON
41857,6.0,-1.0,NON
41858,6.0,-1.0,NON
41859,5.0,-1.0,NON
41860,6.0,-1.0,NON
41861,5.0,-1.0,NON
41862,5.0,-1.0,NON
